"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","abs_log2FC"
"ENSG00000134755.17",64.667020197254,0.628650504072041,0.218463826044718,2.87759541455326,0.00400718706946086,0.0168668689045326,0.628650504072041
"ENSG00000266402.3",56.1540914866443,0.62824881479434,0.255846961718253,2.45556488369086,0.0140663357302251,0.0491547017466387,0.62824881479434
"ENSG00000261324.2",568.195596640563,0.624175093396435,0.0859753919809724,7.25992727703496,3.87298492754095e-13,8.34269642169562e-12,0.624175093396435
"ENSG00000107731.12",960.330747872859,0.623664668783818,0.0765760147436722,8.14438660553766,3.81209411949841e-16,1.04745540467729e-14,0.623664668783818
"ENSG00000144355.15",328.782884940613,0.622190874988059,0.0998112540958064,6.23367455528445,4.556191375875e-10,7.14895927394488e-09,0.622190874988059
"ENSG00000118985.16",125.642799306207,0.622084274412169,0.157706906021586,3.94455950031144,7.99468019566151e-05,0.000534858819225085,0.622084274412169
"ENSG00000035403.18",4629.35526973564,0.621814052501466,0.0439960722008262,14.1333992194373,2.36449702702608e-45,2.50034812894249e-43,0.621814052501466
"ENSG00000150907.10",356.615437005363,0.621080228550396,0.103457606589745,6.00323406874523,1.93425455087214e-09,2.77312024680502e-08,0.621080228550396
"ENSG00000185761.11",373.565984748587,0.619980410007975,0.0954196438256445,6.49740855395388,8.17153311768363e-11,1.39235263513031e-09,0.619980410007975
"ENSG00000185495.10",298.177800526605,0.619769247936301,0.107419593568165,5.76961080701741,7.94548194209512e-09,1.04235164605771e-07,0.619769247936301
"ENSG00000285205.2",88.6056145244856,0.618995297164427,0.197583972178004,3.1328214041915,0.00173134755428019,0.00822897088724618,0.618995297164427
"ENSG00000159399.10",3777.26557783317,0.618287805079286,0.0471730957725378,13.1067888370224,3.01078662922177e-39,2.5751080934638e-37,0.618287805079286
"ENSG00000197857.15",899.756872068867,0.617802221619255,0.0672628278360976,9.18489813013337,4.11917015183743e-20,1.506735446735e-18,0.617802221619255
"ENSG00000090924.15",487.298121422323,0.617499707681816,0.109657435055541,5.63117044794142,1.78990723091922e-08,2.2614266013815e-07,0.617499707681816
"ENSG00000273008.1",55.4250396753695,0.616198343321018,0.248575255249687,2.47892069024354,0.0131780604532283,0.0464976337286002,0.616198343321018
"ENSG00000257354.2",384.866399573348,0.615955951241891,0.104546707137607,5.89168198699126,3.82284336099182e-09,5.264480738957e-08,0.615955951241891
"ENSG00000242732.4",59.0800045535187,0.615810347571019,0.234400126782892,2.62717582973579,0.00860968329161574,0.0323823569890303,0.615810347571019
"ENSG00000105245.9",473.78902582635,0.614787664938517,0.0913128235620465,6.73276371221587,1.66470289356559e-11,3.03508214074529e-10,0.614787664938517
"ENSG00000114315.4",3238.40031738473,0.613664366853566,0.0479222132372497,12.8054262397165,1.52884024866403e-37,1.20702283523484e-35,0.613664366853566
"ENSG00000069399.15",1157.37168833253,0.613655878375337,0.0616994547220115,9.94588819528762,2.62818908989313e-23,1.20358643675736e-21,0.613655878375337
"ENSG00000241852.10",71.2291799354719,0.613376510968096,0.210475300534334,2.91424461402795,0.00356550405540957,0.0152552512895503,0.613376510968096
"ENSG00000023902.14",123.046792419573,0.613364573666832,0.199806181563059,3.06979778537659,0.00214203747030893,0.00994260967862469,0.613364573666832
"ENSG00000184574.10",139.075823861918,0.613045880614674,0.162637746904951,3.76939481935242,0.00016364385150788,0.00102302326087764,0.613045880614674
"ENSG00000175376.9",1579.71630301344,0.607040432319882,0.0540048668171684,11.2404764254858,2.57986264919749e-29,1.59622140082261e-27,0.607040432319882
"ENSG00000170949.17",2032.04959167205,0.606616045761639,0.0488248587865516,12.4243277059662,1.92840739951275e-35,1.46929486055452e-33,0.606616045761639
"ENSG00000111252.11",117.996055592908,0.604507888130218,0.17184674252838,3.51771514103845,0.000435279347671651,0.00245033437519295,0.604507888130218
"ENSG00000185920.16",212.913351184622,0.604414033191753,0.125124028310592,4.83051929635317,1.36177415500563e-06,1.28851602258884e-05,0.604414033191753
"ENSG00000124575.7",196.596617538471,0.601765670129482,0.144610215756895,4.16129432474614,3.16448925500934e-05,0.000229580077012071,0.601765670129482
"ENSG00000186654.21",208.014121612113,0.601669863399424,0.137687195420658,4.3698316431039,1.24342364354688e-05,9.77704179026857e-05,0.601669863399424
"ENSG00000137449.17",764.576000335964,0.600518400010704,0.0732204449986522,8.20151256963485,2.37381063335666e-16,6.63753973250112e-15,0.600518400010704
